"Sample Name"	"Common Name"	"SampleNumber"	"samBaseNum"	"Genus"	"Species"	"Coordinates"	"DNA"	"Tissue"	"Date"	"Number"	"Name collector"	"Sex"	"Split"	"Country"	"Locality"	"Comments"	"Sample"	File1	File2
"4310"	"sitatunga"	"D2301170879"	76.14	"Tragelaphus"	"spekei"	NA	NA	"skin"	"94-??-??"	"WG6"	"David Moyer"	NA	"+"	"Tanzania"	"Kigosi"	"Box5"	"TspeTan_0879"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170879/230302_SEQ063_FP200009223_L01_SP2302150856/FP200009223_L01_426_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170879/230302_SEQ063_FP200009223_L01_SP2302150856/FP200009223_L01_426_2.fq.gz
"5676"	"sitatunga"	"D2301170881"	82.7	"Tragelaphus"	"spekei"	NA	NA	"skin"	"97-08-27"	NA	"David Moyer"	NA	"+"	"Tanzania"	"Kigosi"	"Box5"	"TspeTan_0881"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170881/230302_SEQ063_FP200009223_L01_SP2302150857/FP200009223_L01_427_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170881/230302_SEQ063_FP200009223_L01_SP2302150857/FP200009223_L01_427_2.fq.gz
"8405"	"sitatunga"	"D2301170883"	97.66	"Tragelaphus"	"spekei"	NA	NA	NA	"97-10-22"	NA	NA	"M"	"+"	"Tanzania"	"Kigosi"	"Box5"	"TspeTan_0883"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170883/230302_SEQ063_FP200009223_L01_SP2302150859/FP200009223_L01_429_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170883/230302_SEQ063_FP200009223_L01_SP2302150859/FP200009223_L01_429_2.fq.gz
"8674"	"sitatunga"	"D2301170884"	95.48	"Tragelaphus"	"spekei"	NA	NA	NA	"98-08-08"	NA	NA	"M"	"+"	"Tanzania"	"Kigozi"	"Box5"	"TspeTan_0884"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170884/230302_SEQ063_FP200009223_L01_SP2302150860/FP200009223_L01_431_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170884/230302_SEQ063_FP200009223_L01_SP2302150860/FP200009223_L01_431_2.fq.gz
"8675"	"sitatunga"	"D2301170885"	84.3	"Tragelaphus"	"spekei"	NA	NA	NA	"98-08-26"	NA	NA	"M"	"+"	"Tanzania"	"Kigozi"	"Box5"	"TspeTan_0885"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170885/230302_SEQ063_FP200009223_L01_SP2302150861/FP200009223_L01_435_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170885/230302_SEQ063_FP200009223_L01_SP2302150861/FP200009223_L01_435_2.fq.gz
"8984"	"sitatunga"	"D2301170886"	74.08	"Tragelaphus"	"spekei"	NA	NA	NA	NA	"No 114"	NA	NA	"+"	"Tanzania"	"Ugalla"	"Box5"	"TspeTan_0886"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170886/230302_SEQ063_FP200009223_L01_SP2302150862/FP200009223_L01_436_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170886/230302_SEQ063_FP200009223_L01_SP2302150862/FP200009223_L01_436_2.fq.gz
"9197"	"sitatunga"	"D2301170887"	69.72	"Tragelaphus"	"spekei"	NA	"2141"	NA	"99-06-??"	NA	"John Mason"	"F"	NA	"Ghana"	NA	"Box5"	"TspeGha_0887"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170887/230302_SEQ063_FP200009223_L01_SP2302150863/FP200009223_L01_441_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170887/230302_SEQ063_FP200009223_L01_SP2302150863/FP200009223_L01_441_2.fq.gz
"9198"	"sitatunga"	"D2301170888"	80.8	"Tragelaphus"	"spekei"	NA	"2142"	NA	"99-02-??"	NA	"John Mason"	"F"	NA	"Ghana"	NA	"Box5"	"TspeGha_0888"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170888/230302_SEQ063_FP200009223_L01_SP2302150864/FP200009223_L01_442_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk2/W230215025-2/D2301170888/230302_SEQ063_FP200009223_L01_SP2302150864/FP200009223_L01_442_2.fq.gz
"CAM II 271"	"sitatunga"	"D2301171011"	79.82	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Lelo/Batouri District"	"Box7"	"TspeCam_1011"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171011/230225_SEQ014_FP150001083BL_L01_SP2302160476/FP150001083BL_L01_236_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171011/230225_SEQ014_FP150001083BL_L01_SP2302160476/FP150001083BL_L01_236_2.fq.gz
"FC109"	"sitatunga"	"D2301171012"	109.18	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Congo-Brazzaville"	"M'Boko/Kouyou District"	"Box7"	"TspeCon_1012"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171012/230225_SEQ014_FP150001083BL_L01_SP2302160477/FP150001083BL_L01_237_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171012/230225_SEQ014_FP150001083BL_L01_SP2302160477/FP150001083BL_L01_237_2.fq.gz
"M196"	"sitatunga"	"D2301171013"	100.7	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Kanyol/Batouri District"	"Box7"	"TspeCam_1013"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171013/230225_SEQ014_FP150001083BL_L01_SP2302160478/FP150001083BL_L01_238_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171013/230225_SEQ014_FP150001083BL_L01_SP2302160478/FP150001083BL_L01_238_2.fq.gz
"M207"	"sitatunga"	"D2301171014"	90.38	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Bertoua District"	"Box7"	"TspeCam_1014"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171014/230226_SEQ024_FP150001013TL_L01_SP2302160479/FP150001013TL_L01_472_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171014/230226_SEQ024_FP150001013TL_L01_SP2302160479/FP150001013TL_L01_472_2.fq.gz
"M447"	"sitatunga"	"D2301171015"	93.9	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Lomie District"	"Box7"	"TspeCam_1015"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171015/230226_SEQ023_FP150001011TL_L01_SP2302160480/FP150001011TL_L01_240_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171015/230226_SEQ023_FP150001011TL_L01_SP2302160480/FP150001011TL_L01_240_2.fq.gz
"M478"	"sitatunga"	"D2301171016"	116.92	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Lelo/Batouri District"	"Box7"	"TspeCam_1016"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171016/230226_SEQ023_FP150001011TL_L01_SP2302160481/FP150001011TL_L01_241_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171016/230226_SEQ023_FP150001011TL_L01_SP2302160481/FP150001011TL_L01_241_2.fq.gz
"M73"	"sitatunga"	"D2301171017"	57.26	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Arma/Batouri District"	"Box7"	"TspeCam_1017"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171017/230225_SEQ013_FP150001006TL_L01_SP2302160482/FP150001006TL_L01_242_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171017/230225_SEQ013_FP150001006TL_L01_SP2302160482/FP150001006TL_L01_242_2.fq.gz
"M831"	"sitatunga"	"D2301171018"	106.94	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Obala/Batouri District"	"Box7"	"TspeCam_1018"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171018/230225_SEQ013_FP150001006TL_L01_SP2302160483/FP150001006TL_L01_243_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171018/230225_SEQ013_FP150001006TL_L01_SP2302160483/FP150001006TL_L01_243_2.fq.gz
"M915"	"sitatunga"	"D2301171019"	113.74	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Obala/Batouri District"	"Box7"	"TspeCam_1019"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171019/230225_SEQ013_FP150001006TL_L01_SP2302160484/FP150001006TL_L01_244_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171019/230225_SEQ013_FP150001006TL_L01_SP2302160484/FP150001006TL_L01_244_2.fq.gz
"M954"	"sitatunga"	"D2301171020"	123	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Obala/Batouri District"	"Box7"	"TspeCam_1020"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171020/230225_SEQ013_FP150001006TL_L01_SP2302160485/FP150001006TL_L01_245_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171020/230225_SEQ013_FP150001006TL_L01_SP2302160485/FP150001006TL_L01_245_2.fq.gz
"Mn0 479"	"sitatunga"	"D2301171021"	124.04	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"Cameroon"	"Lelo/Batouri District"	"Box7"	"TspeCam_1021"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171021/230225_SEQ013_FP150001006TL_L01_SP2302160486/FP150001006TL_L01_246_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171021/230225_SEQ013_FP150001006TL_L01_SP2302160486/FP150001006TL_L01_246_2.fq.gz
"RG10322"	"sitatunga"	"D2301171022"	98.58	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"DRC"	"Mondembe"	"Box7"	"TspeDRC_1022"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171022/230225_SEQ013_FP150001006TL_L01_SP2302160487/FP150001006TL_L01_247_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171022/230225_SEQ013_FP150001006TL_L01_SP2302160487/FP150001006TL_L01_247_2.fq.gz
"RG20576"	"sitatunga"	"D2301171023"	98.32	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"DRC"	"Kwango, linkeroever wamba super"	"Box7"	"TspeDRC_1023"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171023/230225_SEQ013_FP150001006TL_L01_SP2302160488/FP150001006TL_L01_248_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171023/230225_SEQ013_FP150001006TL_L01_SP2302160488/FP150001006TL_L01_248_2.fq.gz
"RG21929"	"sitatunga"	"D2301171024"	113.12	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"DRC"	"Ibembo, rechteroever"	"Box7"	"TspeDRC_1024"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171024/230225_SEQ013_FP150001006TL_L01_SP2302160489/FP150001006TL_L01_249_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171024/230225_SEQ013_FP150001006TL_L01_SP2302160489/FP150001006TL_L01_249_2.fq.gz
"RG23007"	"sitatunga"	"D2301171025"	112.78	"Tragelaphus"	"spekei"	NA	NA	NA	NA	NA	NA	NA	NA	"DRC"	"Lujwigira vallei, buhanga ndara"	"Box7"	"TspeDRC_1025"	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171025/230225_SEQ013_FP150001006TL_L01_SP2302160490/FP150001006TL_L01_250_1.fq.gz	/maps/projects/seqafrica/scratch/albrecht/rawfastq/2023april/disk3/W230215025-3/D2301171025/230225_SEQ013_FP150001006TL_L01_SP2302160490/FP150001006TL_L01_250_2.fq.gz
