A	B	A0B0	A1B0	A2B0	A0B1	A1B1	A2B1	A0B2	A1B2	A2B2	fstW	fstU	dxy
TstrZim_0825	TstrBot_0761	1448165195	718415	128153	734423	597878	300877	128176	290442	5232629	0.315324185269375	0.254772002412395	0.00108312204137968
TstrZim_0825	TstrBot_0762	1448137336	721455	128630	736768	599287	298250	129415	292912	5259236	0.315807634191765	0.255068174851559	0.00108657380090556
TstrZim_0825	TstrTan_0831	1448176515	739286	139512	622106	548771	274205	162759	323025	5264505	0.345281097880686	0.274844726391958	0.00106847503461842
TstrZim_0825	TstrTan_0832	1448262785	736306	141102	607887	533039	279965	166296	322142	5189090	0.350948811218644	0.279353595262129	0.00106237225634009
TstrZim_0825	TstrTan_0833	1448392647	751421	154374	544504	481881	269419	198256	337453	5105621	0.381528259358818	0.301854474055045	0.00106093342688669
TstrZim_0825	TstrTan_0834	1448336019	763085	154778	541473	476140	261393	200462	346738	5166731	0.383740268126433	0.303960894083446	0.00106414275367423
TstrZim_0825	TstrTan_0835	1448166506	766536	156662	550054	505239	238733	201747	351041	5325502	0.378420828483975	0.297995339611044	0.00107412709973718
TstrZim_0825	TstrTan_0836	1448296426	749677	148839	572318	505233	280164	185611	335519	5169679	0.368396945272919	0.292339262582958	0.00106843775531145
TstrZim_0825	TstrTan_0837	1448623611	720194	145356	576491	480793	308749	177114	314641	4859227	0.369261840098479	0.294576239404241	0.00104580245922539
TstrZim_0825	TstrTan_0838	1448564516	719749	142120	565126	490550	272851	173313	315754	4943350	0.364567806917725	0.289763160255121	0.00102833472739276
TstrZim_0825	TstrTan_0839	1448208949	732744	138029	624926	549720	275946	158181	316295	5236111	0.342539736030658	0.272884020705517	0.00106165504549305
TstrZim_0825	TstrKen_0763	1449262381	1222674	930196	812487	188644	104692	1112074	239952	4791352	0.723723878094493	0.601350244940106	0.00228050700449921
TstrZim_0825	TstrTan_0768	1448104971	770753	152923	562584	511435	227807	198081	353201	5389607	0.373952667721299	0.294816113412735	0.00107390287333001
TstrZim_0825	TstrTan_0769	1448314400	766066	158601	521251	472143	228033	210330	354445	5218000	0.390852003376843	0.307951066613695	0.00105744694775994
TstrZim_0825	TstrTan_0770	1448121938	781147	158200	524992	486799	212166	213093	366148	5399970	0.388096833125765	0.30525576304734	0.00106911831624582
TstrZim_0825	TstrNA-_0840	1448222551	714062	130129	773037	596016	447331	132638	284946	5036177	0.319268969142088	0.261158374210039	0.00114703061833522
TstrZim_0825	TstrRSA_0841	1448312322	727794	143699	784992	575493	325158	135966	275240	5098808	0.330015811747532	0.266892651408317	0.00111509639570091
TstrZim_0825	TstrZam_0842	1448304879	696245	118291	684173	586167	315678	119166	289671	5090626	0.308990580866959	0.25058467594341	0.00104616047108799
TstrZim_0825	TstrTan_0844	1448364533	717318	133728	634449	543783	327921	151181	306298	5044486	0.338933004085168	0.272018089931898	0.00106425510255929
